Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_336.jpg,0,0,0,0,99.66999,85.58897,0.0002360037,56.82556,-3.010146E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_386.jpg,0,0,0,0,99.66999,85.58897,0.0002359733,56.82556,-1.987288E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_437.jpg,0,0,0,0,99.66999,85.58897,0.0002359885,56.82556,-2.498685E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_486.jpg,0,0,0,0,99.66999,85.58897,0.0002359885,56.82556,-2.498685E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_536.jpg,0,0,0,0,99.66999,85.58897,0.0002359733,56.82556,-1.987288E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_587.jpg,0,0,0,0,99.66999,85.58897,0.0002359885,56.82556,-2.498685E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_637.jpg,0,0,0,0,99.66999,85.58897,0.0002359885,56.82556,-2.498685E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_686.jpg,0,0,0,0,99.66999,85.58897,0.0002359015,56.82556,-3.314796E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_737.jpg,0,0,0,0,99.66999,85.58897,0.0002359319,56.82556,-4.337589E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_786.jpg,0,0,0,0,99.66999,85.58897,0.0002359015,56.82556,-3.314796E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_836.jpg,0,0,0,0,99.66999,85.58897,0.0002359015,56.82556,-3.314796E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_886.jpg,0,0,0,0,99.66999,85.58897,0.0002359319,56.82556,-4.337589E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_937.jpg,0,0,0,0,99.66999,85.58897,0.0002358862,56.82556,-2.803334E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_56_986.jpg,0,0,0,0,99.66999,85.58897,0.0002359167,56.82556,-3.826192E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_036.jpg,0,0.100713,0,0,99.66994,85.58891,-0.001075167,56.82557,-4.466887E-07
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_086.jpg,0,0.2505539,0,0,99.67066,85.59,0.02794577,56.81924,-4.764124E-06
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_137.jpg,0,0.4007519,0,0.03319533,99.67171,85.59163,0.06800225,56.74798,0.0001088279
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_186.jpg,0,0.5505899,0,0.02666011,99.67265,85.59307,0.1006889,56.7985,9.933472E-06
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_236.jpg,0,0.7010159,0,0.05875884,99.67567,85.59769,0.2099422,56.81936,-0.000272449
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_286.jpg,0,0.850641,0,0.1006506,99.67883,85.60249,0.3212027,56.69365,0.0001936829
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_336.jpg,0,0.999051,0,0.1292164,99.68493,85.61176,0.5158425,56.74462,-0.001189542
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_386.jpg,0,1,0,0.1860356,99.69016,85.61973,0.6673377,56.81007,-0.0008873979
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_437.jpg,0,1,0,0.2278482,99.69975,85.63428,0.9201711,56.73526,-0.0002479465
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_486.jpg,0,1,0,0.2628207,99.70681,85.645,1.083718,56.75077,-0.0005918243
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_537.jpg,0,1,0,0.282564,99.71891,85.66325,1.316357,56.88041,-0.002703761
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_586.jpg,0,1,0,0.3478138,99.72679,85.67517,1.342508,56.82438,-0.001413277
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_636.jpg,0,1,0,0.3811822,99.73776,85.69186,1.167295,56.77724,-0.0002236284
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_686.jpg,0,1,0,0.4589496,99.74677,85.70547,1.096809,56.72682,0.0002916705
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_737.jpg,0,1,0,0.4663498,99.76192,85.72854,1.044347,56.86414,-0.0002814452
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_786.jpg,0,1,0,0.5089552,99.77303,85.74539,1.035781,56.78649,0.0007208894
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_838.jpg,0,1,0,0.5481379,99.79182,85.77385,1.081555,56.76866,-0.00101361
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_886.jpg,0,1,0,0.60534,99.80551,85.79462,1.139169,56.72941,-0.0001573389
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_936.jpg,0,1,0,0.6274573,99.8274,85.82774,1.231683,56.81597,-0.0008661933
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_57_986.jpg,0,1,0,0.6905043,99.84264,85.85091,1.262028,56.70798,-0.0002240365
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_036.jpg,0,1,0,0.711885,99.86589,85.88622,1.226372,56.59268,-0.0008788144
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_087.jpg,0,1,0,0.7681695,99.88242,85.91112,1.196561,56.50988,-0.0002526921
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_137.jpg,0,1,0,0.8116032,99.90938,85.95152,1.202803,56.40686,-0.0003084136
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_186.jpg,0,1,0,0.851548,99.928,85.97935,1.201551,56.41541,-0.001068146
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_237.jpg,0,1,0,0.8864813,99.95773,86.02377,1.213826,56.44686,-0.0005727971
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_286.jpg,0,1,0,0.9418244,99.97841,86.05468,1.218061,56.40814,-0.0006731125
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_337.jpg,0,1,0,0.974007,100.0108,86.10311,1.221104,56.39822,-0.0008323248
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_386.jpg,0,1,0,1.016515,100.0333,86.1367,1.218933,56.39324,-0.0008200483
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_437.jpg,0,1,0,1.048675,100.0683,86.18896,1.212664,56.38654,-0.0004378972
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_487.jpg,0,1,0,1.097898,100.0926,86.22519,1.218123,56.3536,-0.0007154105
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_536.jpg,0,1,0,1.127108,100.1303,86.2814,1.219205,56.30674,-0.0004540168
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_586.jpg,0,1,0,1.17359,100.1564,86.32019,1.224208,56.28297,-0.0006351658
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_637.jpg,0,1,0,1.202935,100.1966,86.38012,1.224459,56.26273,-0.0008862326
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_686.jpg,0,1,0,1.252077,100.2245,86.42153,1.229846,56.23244,-0.0006584378
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_737.jpg,0,1,0,1.285114,100.2676,86.48552,1.235227,56.2032,-0.0007824786
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_787.jpg,0,1,0,1.329657,100.2972,86.52935,1.233528,56.19748,-0.0009332308
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_837.jpg,0,1,0,1.362465,100.3431,86.59728,1.240287,56.16819,-0.0008099407
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_886.jpg,0,1,0,1.409243,100.3745,86.64378,1.2416,56.16034,-0.0009194898
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_937.jpg,0,1,0,1.441084,100.423,86.71551,1.245348,56.14439,-0.0009392395
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_58_986.jpg,0,1,0,1.488153,100.4562,86.76464,1.248362,56.13395,-0.0009354243
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_037.jpg,0,1,0,1.51932,100.5074,86.84023,1.251701,56.1228,-0.0009700116
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_086.jpg,0,1,0,1.565992,100.5424,86.89191,1.253704,56.11442,-0.0009625933
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_136.jpg,0,1,0,1.596914,100.5962,86.97138,1.259027,56.10159,-0.0009637694
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_187.jpg,0,1,0,1.643959,100.6329,87.02562,1.262198,56.09409,-0.0009780214
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_237.jpg,0,1,0,1.674717,100.6894,87.10886,1.265662,56.08425,-0.001014958
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_286.jpg,0,1,0,1.71999,100.7279,87.16562,1.268248,56.07692,-0.00102179
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_337.jpg,0,1,0,1.751185,100.7869,87.25269,1.274967,56.06575,-0.001048934
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_387.jpg,0,1,0,1.797112,100.8272,87.31194,1.275136,56.05793,-0.001032521
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_437.jpg,0,1,0,1.82727,100.8888,87.40278,1.282033,56.04752,-0.001083523
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_487.jpg,0,1,0,1.872953,100.9308,87.46452,1.281627,56.03967,-0.001052593
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_537.jpg,0,1,0,1.902946,100.995,87.55907,1.286991,56.02909,-0.001099378
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_587.jpg,0,1,0,1.948109,101.0387,87.62337,1.292037,56.02039,-0.001109601
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_637.jpg,0,1,0,1.978239,101.1055,87.72163,1.296459,56.00927,-0.001125615
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_687.jpg,0,1,0,2.023162,101.1509,87.78835,1.297227,56.00225,-0.001124094
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_737.jpg,0,1,0,2.052843,101.2202,87.89029,1.301787,55.99203,-0.001174429
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_786.jpg,0,1,0,2.097532,101.2673,87.95948,1.304729,55.98344,-0.001171388
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_837.jpg,0,1,0,2.127331,101.3392,88.06503,1.304542,55.97225,-0.001166317
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_887.jpg,0,1,0,2.171471,101.388,88.13667,1.308722,55.96452,-0.001200078
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_937.jpg,0,1,0,2.200311,101.4624,88.2459,1.312201,55.95404,-0.001200641
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_05_59_987.jpg,0,1,0,2.245051,101.5129,88.31995,1.31563,55.94601,-0.001225008
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_037.jpg,0,1,0,2.274539,101.5898,88.43273,1.314483,55.93468,-0.001221751
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_086.jpg,0,1,0,2.318197,101.6419,88.50918,1.317213,55.92675,-0.001237472
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_137.jpg,0,1,0,2.347234,101.7214,88.62567,1.324715,55.91545,-0.001270568
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_187.jpg,0,1,0,2.390987,101.7752,88.70444,1.324081,55.90841,-0.001262375
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_237.jpg,0,1,0,2.419868,101.8571,88.82444,1.32704,55.89617,-0.001286688
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_287.jpg,0,1,0,2.46308,101.9126,88.90564,1.330566,55.88855,-0.001301849
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_337.jpg,0,1,0,2.491824,101.997,89.02917,1.333125,55.8786,-0.001327577
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_387.jpg,0,1,0,2.535102,102.0541,89.11267,1.331924,55.86951,-0.001287331
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_437.jpg,0,1,0,2.563657,102.141,89.23972,1.332567,55.85722,-0.001310897
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_487.jpg,0,0.951535,0,2.606361,102.1998,89.32559,1.334494,55.8492,-0.001320159
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_537.jpg,0,0.8008538,0,2.631294,102.289,89.45596,1.335688,55.83928,-0.0008741015
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_587.jpg,0,0.6509289,0,2.661574,102.3491,89.54372,1.336592,55.83009,-0.001211327
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_637.jpg,0,0.5010639,0,2.676378,102.4398,89.67613,1.328547,55.81612,-0.0007201115
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_687.jpg,0,0.3512049,0,2.691219,102.5005,89.76469,1.313547,55.80503,-0.0006866145
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_738.jpg,0,0.2000349,0,2.695479,102.5915,89.89745,1.266304,55.78792,-0.0006074215
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_787.jpg,0,0.05138493,0,2.695194,102.652,89.98566,1.214433,55.7766,-0.0005460308
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_837.jpg,0,0,0,2.690239,102.7423,90.11719,1.101911,55.76012,-0.0004028422
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_887.jpg,0,0,0,2.681773,102.8021,90.20434,1.006611,55.74957,-0.0002380795
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_937.jpg,0,0,0,2.67612,102.8913,90.33437,0.8412406,55.73476,-1.526285E-05
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_00_987.jpg,0,0,0,2.667661,102.9506,90.42066,0.7202071,55.72561,0.0008630999
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_037.jpg,0,0,0,2.661942,103.039,90.54965,0.5287966,55.71523,0.00808011
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_087.jpg,0,0,0,2.653301,103.0977,90.63539,0.3980547,55.71064,0.01684868
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_137.jpg,0,0,0,2.647493,103.1854,90.76372,0.2024392,55.70733,0.0357775
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_187.jpg,0,0,0,2.638726,103.2437,90.84909,0.07444878,55.70723,0.05142
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_238.jpg,0,0,0,2.632842,103.3312,90.97686,359.8945,55.70197,0.06046171
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_287.jpg,0,0,0,2.623611,103.3896,91.06195,359.7917,55.69403,0.05192035
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_338.jpg,2.207474,0,0,2.617212,103.4763,91.19003,359.6584,55.7976,0.04927234
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_387.jpg,4.475295,0,0,2.607188,103.5333,91.27598,359.5859,56.01395,0.06260898
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_437.jpg,3.707819,0,0,2.600149,103.6169,91.40586,359.4986,56.54554,0.1130209
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_487.jpg,2.989392,0,0,2.590738,103.6724,91.49251,359.4531,56.84092,0.1423132
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_538.jpg,5.231292,0,0,2.5839,103.7543,91.62323,359.41,57.36303,0.2000261
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_587.jpg,7.521883,0,0,2.572979,103.807,91.71118,359.3864,57.86487,0.2761686
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_638.jpg,9.788218,0,0,2.56392,103.8833,91.84471,359.3861,58.92822,0.4266196
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_687.jpg,7.555812,0,0,2.552324,103.9327,91.93452,359.4092,59.71489,0.5342891
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_737.jpg,5.358058,0,0,2.545825,104.0062,92.06979,359.4865,60.66614,0.6537801
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_787.jpg,3.070483,0,0,2.536031,104.0551,92.16031,359.5716,61.12715,0.6938323
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_838.jpg,0.8385712,0,0,2.529828,104.1284,92.29583,359.7045,61.51387,0.7167125
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_886.jpg,0,0,0,2.521193,104.1772,92.3857,359.7831,61.59524,0.7123283
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_938.jpg,0,0,0,2.515629,104.2499,92.51984,359.8789,61.62762,0.6950057
/Users/raghu/RND/raghu/IMG/robocam_2017_06_05_22_06_01_987.jpg,0,0,0,2.507332,104.2981,92.60883,359.9286,61.63266,0.6772375
